date,event,fighter,elo
2026-05-09,UFC 328: Chimaev vs. Strickland,Baisangur Susurkaev,1045.941262834558
2026-05-09,UFC 328: Chimaev vs. Strickland,Djorden Santos,986.1369108964141
2026-05-09,UFC 328: Chimaev vs. Strickland,Jose Ochoa,1004.7535615236686
2026-05-09,UFC 328: Chimaev vs. Strickland,Clayton Carpenter,981.5894756136553
2026-05-16,UFC Fight Night: Allen vs. Costa,Arnold Allen,1077.0361408480144
2026-05-16,UFC Fight Night: Allen vs. Costa,Melquizael Costa,1062.5498271160445
2026-05-16,UFC Fight Night: Allen vs. Costa,Doo Ho Choi,1047.8063556245452
2026-05-16,UFC Fight Night: Allen vs. Costa,Daniel Santos,1031.7184544685063
2026-05-16,UFC Fight Night: Allen vs. Costa,Juan Díaz,1016.6016699551282
2026-05-16,UFC Fight Night: Allen vs. Costa,Malcolm Wellmaker,996.4695907497447
2026-05-16,UFC Fight Night: Allen vs. Costa,Modestas Bukauskas,1058.0915548161288
2026-05-16,UFC Fight Night: Allen vs. Costa,Christian Edwards,986.0205937718429
2026-05-16,UFC Fight Night: Allen vs. Costa,Benardo Sopaj,1016.2284635235469
2026-05-16,UFC Fight Night: Allen vs. Costa,Timmy Cuamba,988.1443982644073
2026-05-16,UFC Fight Night: Allen vs. Costa,Khaos Williams,1017.850389262138
